divipola,municipio,departamento,area_km2,celdas,muestreo,mmi_max,mmi_media,mmi_min,pga_max,vs30_medio,vs30_min,frac_mmi6,frac_mmi7,frac_mmi8,frac_pager6,frac_pager7,frac_pager8,peso_dano,pob_cabecera,pob_rural,pob_total,def_cuantitativo,def_cualitativo,def_habitacional,exposicion,vulnerabilidad,indice,pob_mmi6,pob_pager6,pob_mmi7,pob_pager7,pob_mmi8,pob_pager8,rank,nombre_norm,depto_norm,ambiguedad,requiere_contexto,menciones,notas_que_lo_nombran,menciones_nacional,menciones_regional,muertos_rep,heridos_rep,desaparecidos_rep,viv_colapsadas_rep,viv_averiadas_rep,fuente_perdidas,cobertura_dato,muertos_100k
63272,FILANDIA,QUINDIO,106.621712888,108,celdas,7.400000095367432,7.196295738220215,6.900000095367432,34.61000061035156,493.7814636230469,422.7000122070313,1.0,0.9907407407407408,0.0,1.0,1.0,0.0,7.173773765563965,6795.0,5550.0,12345.0,7.947185039520264,14.947683334350586,22.89486837387085,88560.23713588715,1.2289486837387085,108835.9868597364,12345,12345,12231,12345,0,0,45,filandia,quindio,unico,False,3,1,3,0,,,,,,,1,
73268,ESPINAL,TOLIMA,216.498945827,216,celdas,6.099999904632568,6.052777290344238,5.699999809265137,17.010000228881836,273.2055358886719,226.6999969482422,0.8657407407407407,0.0,0.0,1.0,0.0,0.0,1.1510676145553589,51793.0,20159.0,71952.0,3.8087663650512695,27.45669937133789,31.26546573638916,82821.61700248718,1.3126546573638915,108716.18128872328,62292,71952,0,0,0,0,46,espinal,tolima,unico,False,1,1,1,0,,,,,,,1,
27787,TADÓ,CHOCÓ,714.828210811,717,celdas,7.0,6.504184246063232,6.0,37.47999954223633,610.12109375,253.1000061035156,1.0,0.0878661087866108,0.0,1.0,0.5383542538354253,0.0,3.0067553520202637,11436.0,8050.0,19486.0,20.451501846313477,61.4310302734375,81.88253211975098,58589.63478946686,1.8188253211975096,106564.31131479684,19486,19486,1712,10490,0,0,47,tado,choco,corto,True,3,3,3,0,,,,,,,1,
27450,MEDIO SAN JUAN,CHOCÓ,663.422368177,668,celdas,7.0,6.859731674194336,6.599999904632568,37.290000915527344,299.28204345703125,209.6000061035156,1.0,0.1107784431137724,0.0,1.0,1.0,0.0,4.734120845794678,2632.0,8664.0,11296.0,57.19886016845703,40.41339874267578,97.6122589111328,53476.62907409668,1.976122589111328,105676.37470285004,11296,11296,1251,11296,0,0,48,medio san juan,choco,unico,False,0,0,0,0,,,,,,,1,
19573,PUERTO TEJADA,CAUCA,109.218657022,109,celdas,6.5,6.261467933654785,6.199999809265137,16.559999465942383,225.65687561035156,184.3000030517578,1.0,0.0,0.0,1.0,0.0275229357798165,0.0,1.8013091087341309,37405.0,6304.0,43709.0,2.9971492290496826,25.69535446166992,28.692503690719604,78733.41983366013,1.286925036907196,101324.00922526282,43709,43709,0,1203,0,0,49,puerto tejada,cauca,unico,False,1,1,0,1,,,,,,,1,
76403,LA VICTORIA,VALLE DEL CAUCA,264.697798296,265,celdas,7.300000190734863,7.0128302574157715,6.400000095367432,39.349998474121094,409.8849182128906,195.0,1.0,0.6,0.0,1.0,0.9962264150943396,0.0,5.849287986755371,9883.0,2882.0,12765.0,2.677677631378174,30.455455780029297,33.13313341140747,74666.16115093231,1.331331334114075,99405.3999382472,12765,12765,7659,12717,0,0,50,la victoria,valle del cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
76318,GUACARÍ,VALLE DEL CAUCA,162.487145862,161,celdas,6.699999809265137,6.208695411682129,5.5,24.709999084472656,476.1689758300781,209.6999969482422,0.6956521739130435,0.0,0.0,1.0,0.5031055900621118,0.0,1.972954273223877,22272.0,12467.0,34739.0,5.437006950378418,38.848289489746094,44.28529644012451,68538.45849752426,1.442852964401245,98890.9180186446,24166,34739,0,17477,0,0,51,guacari,valle del cauca,unico,False,0,0,0,0,,,,,,,1,
27205,CONDOTO,CHOCÓ,467.717404777,469,celdas,7.0,6.734541893005371,6.099999904632568,39.29999923706055,465.525390625,226.3999938964844,1.0,0.2217484008528784,0.0,1.0,0.8017057569296375,0.0,4.146272659301758,9710.0,2910.0,12620.0,18.761384963989254,64.79312896728516,83.55451393127441,52325.96096038818,1.835545139312744,96046.66330070894,12620,12620,2798,10118,0,0,52,condoto,choco,unico,False,2,2,2,0,,,,,,,1,
17486,NEIRA,CALDAS,369.332102773,374,celdas,7.199999809265137,6.552138805389404,5.900000095367432,33.63999938964844,676.39599609375,367.3999938964844,0.9946524064171124,0.1203208556149732,0.0,1.0,0.606951871657754,0.0,3.263369083404541,12752.0,8740.0,21492.0,7.566557884216309,29.05184555053711,36.61840343475342,70136.3283405304,1.3661840343475342,95819.13200658912,21377,21492,2586,13045,0,0,53,neira,caldas,unico,False,1,1,0,1,,,,,,,1,
66088,BELÉN DE UMBRÍA,RISARALDA,180.600438729,182,celdas,7.099999904632568,6.454395294189453,6.099999904632568,37.56999969482422,709.2296752929688,375.3999938964844,1.0,0.0329670329670329,0.0,1.0,0.4835164835164835,0.0,2.692709445953369,13413.0,11864.0,25277.0,3.586862564086914,35.767791748046875,39.35465431213379,68063.61666536331,1.393546543121338,94849.81771635292,25277,25277,833,12222,0,0,54,belen de umbria,risaralda,unico,False,4,2,4,0,,,,,,,1,
76823,TORO,VALLE DEL CAUCA,175.763653401,176,celdas,7.5,6.773863315582275,6.199999809265137,41.25,618.098876953125,188.1000061035156,1.0,0.3295454545454545,0.0,1.0,0.7613636363636364,0.0056818181818181,4.569630146026611,10513.0,4409.0,14922.0,3.623710155487061,34.02927780151367,37.65298795700073,68188.0210390091,1.3765298795700074,93862.84838894432,14922,14922,4917,11361,0,85,55,toro,valle del cauca,corto,True,1,1,0,1,,,,,,,1,
17877,VITERBO,CALDAS,112.875981944,114,celdas,7.5,7.019298553466797,6.300000190734863,39.93000030517578,484.62017822265625,256.20001220703125,1.0,0.6491228070175439,0.0,1.0,0.9649122807017544,0.0350877192982456,6.040055751800537,10818.0,1795.0,12613.0,2.3352999687194824,19.051130294799805,21.386430263519287,76183.22319746017,1.213864302635193,92476.09509908623,12613,12613,8187,12170,0,443,56,viterbo,caldas,unico,False,1,1,1,0,,,,,,,1,
11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",1622.8529796,1628,celdas,5.699999809265137,4.619656085968018,3.700000047683716,8.74899959564209,588.860107421875,182.6999969482422,0.0,0.0,0.0,0.0202702702702702,0.0,0.0,0.0100934887304902,7914911.0,31085.0,7945996.0,3.856065511703491,10.207573890686035,14.063639402389526,80202.82107852027,1.1406363940238953,91482.25662554702,0,161067,0,0,0,0,57,bogota d c,bogota d c,palabra_riesgosa,True,0,0,0,0,,,,,,,0,
27025,ALTO BAUDÓ,CHOCÓ,2050.39821122,2054,celdas,6.900000095367432,6.071567535400391,5.099999904632568,30.100000381469727,474.02093505859375,225.8000030517578,0.6426484907497566,0.0,0.0,0.9547224926971762,0.1577409931840311,0.0,1.409371018409729,3149.0,26209.0,29358.0,96.57938385009766,2.9959895610809326,99.5753734111786,41376.314358472824,1.995753734111786,82576.93388470524,18867,28029,0,4631,0,0,58,alto baudo,choco,unico,False,1,1,1,0,,,,,,,1,
27050,ATRATO,CHOCÓ,421.566676409,422,celdas,7.5,7.093838691711426,6.800000190734863,33.66999816894531,293.64764404296875,211.6999969482422,1.0,0.95260663507109,0.0,1.0,1.0,0.0023696682464454,6.3770365715026855,2987.0,3545.0,6532.0,36.15560531616211,61.899314880371094,98.0549201965332,41654.80288505554,1.980549201965332,82499.38661201995,6532,6532,6222,6532,0,15,59,atrato,choco,unico,False,7,3,1,6,,,,,,,1,
27810,UNIÓN PANAMERICANA,CHOCÓ,177.759841177,174,celdas,7.0,6.960345268249512,6.800000190734863,36.5099983215332,284.37872314453125,214.6000061035156,1.0,0.6494252873563219,0.0,1.0,1.0,0.0,5.389253616333008,3033.0,4289.0,7322.0,25.996015548706055,69.52191162109375,95.5179271697998,39460.11497879028,1.955179271697998,77151.59886535045,7322,7322,4755,7322,0,0,60,union panamericana,choco,unico,False,0,0,0,0,,,,,,,1,
66594,QUINCHÍA,RISARALDA,140.142967046,142,celdas,6.699999809265137,6.2105631828308105,5.900000095367432,30.760000228881836,758.4513549804688,448.0,0.9647887323943662,0.0,0.0,1.0,0.0985915492957746,0.0,1.6737772226333618,8208.0,19845.0,28053.0,11.291386604309082,46.893550872802734,58.184937477111816,46954.4724265337,1.5818493747711182,74274.90285062004,27065,28053,0,2766,0,0,61,quinchia,risaralda,unico,False,0,0,0,0,,,,,,,1,
76845,ULLOA,VALLE DEL CAUCA,41.8608774424,42,celdas,7.800000190734863,7.478570938110352,7.199999809265137,39.40999984741211,415.0499572753906,235.6999969482422,1.0,1.0,0.0,1.0,1.0,0.5476190476190477,9.758136749267578,2697.0,2904.0,5601.0,9.77397632598877,26.084300994873047,35.858277320861816,54655.323932647705,1.3585827732086182,74253.78155903188,5601,5601,5601,5601,0,3067,62,ulloa,valle del cauca,unico,False,2,2,2,0,,,,,,,1,
27600,RÍO QUITO,CHOCÓ,698.956779013,706,celdas,7.699999809265137,6.825212478637695,5.900000095367432,32.16999816894531,330.4596252441406,205.3999938964844,0.9985835694050992,0.3342776203966006,0.0,1.0,0.8739376770538244,0.018413597733711,4.716444969177246,2190.0,6287.0,8477.0,49.50445938110352,31.615461349487305,81.11992073059082,39981.304003715515,1.811199207305908,72414.10611858607,8465,8477,2834,7408,0,156,63,rio quito,choco,unico,False,0,0,0,0,,,,,,,1,
27491,NÓVITA,CHOCÓ,945.277155653,950,celdas,7.0,6.669684410095215,6.0,38.959999084472656,486.6629333496094,212.1000061035156,1.0,0.2021052631578947,0.0,1.0,0.72,0.0,3.849013090133667,3721.0,6295.0,10016.0,49.66518020629883,37.76041793823242,87.42559814453125,38551.71511077881,1.8742559814453124,72255.78264135281,10016,10016,2024,7212,0,0,64,novita,choco,unico,False,15,6,15,0,,,,,,,1,
27413,LLORÓ,CHOCÓ,842.895812201,846,celdas,7.099999904632568,6.58167839050293,5.699999809265137,34.22999954223633,484.8683166503906,224.1000061035156,0.9101654846335696,0.2281323877068558,0.0,1.0,0.6548463356973995,0.0,3.4741907119750977,3428.0,7057.0,10485.0,50.61659240722656,41.47982025146485,92.0964126586914,36426.8896150589,1.920964126586914,69974.74819366954,9543,10485,2392,6866,0,0,65,lloro,choco,unico,False,0,0,0,0,,,,,,,1,
17616,RISARALDA,CALDAS,89.9226284163,88,celdas,7.199999809265137,6.6875,6.300000190734863,36.970001220703125,674.2715454101562,390.7000122070313,1.0,0.1818181818181818,0.0,1.0,0.8181818181818182,0.0,3.842393636703491,4944.0,6135.0,11079.0,7.729468822479248,46.286231994628906,54.015700817108154,42569.87910103798,1.5401570081710816,65564.2976344593,11079,11079,2014,9065,0,0,66,risaralda,caldas,palabra_riesgosa,True,60,39,57,3,,,,,,,1,
66687,SANTUARIO,RISARALDA,190.842757017,197,celdas,7.5,6.564974784851074,6.199999809265137,40.349998474121094,728.2142333984375,263.20001220703125,1.0,0.116751269035533,0.0,1.0,0.5279187817258884,0.0456852791878172,3.348046064376831,6836.0,6132.0,12968.0,5.952989101409912,40.39345932006836,46.34644842147827,43417.461362838745,1.4634644842147826,63539.91269928205,12968,12968,1514,6846,0,592,67,santuario,risaralda,unico,False,0,0,0,0,,,,,,,1,
17088,BELALCÁZAR,CALDAS,113.381379767,113,celdas,7.300000190734863,6.743363380432129,6.400000095367432,39.349998474121094,722.5628662109375,376.6000061035156,1.0,0.1946902654867256,0.0,1.0,0.9734513274336284,0.0,4.135868549346924,4897.0,5430.0,10327.0,7.836570739746094,37.77629089355469,45.61286163330078,42711.11450910568,1.4561286163330078,62192.876072184714,10327,10327,2011,10053,0,0,68,belalcazar,caldas,unico,False,0,0,0,0,,,,,,,1,
73319,GUAMO,TOLIMA,505.743827121,510,celdas,6.199999809265137,6.053529262542725,5.199999809265137,17.639999389648438,284.87371826171875,209.3000030517578,0.9019607843137256,0.0,0.0,0.9882352941176472,0.0,0.0,1.172300100326538,17284.0,16650.0,33934.0,4.515599250793457,42.82065200805664,47.3362512588501,39780.83160448074,1.473362512588501,58611.5860056378,30607,33535,0,0,0,0,69,guamo,tolima,unico,False,0,0,0,0,,,,,,,1,
17380,LA DORADA,CALDAS,549.236341056,548,celdas,6.099999904632568,5.802372455596924,5.199999809265137,15.40999984741211,313.14581298828125,191.1000061035156,0.1551094890510949,0.0,0.0,0.9762773722627736,0.0,0.0,0.6127548217773438,63028.0,8452.0,71480.0,9.143327713012695,21.824329376220703,30.9676570892334,43799.71466064453,1.309676570892334,57363.46010281562,11087,69784,0,0,0,0,70,la dorada,caldas,unico,False,0,0,0,0,,,,,,,1,
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,380.495730952,383,celdas,7.0,6.82611083984375,6.300000190734863,34.9900016784668,320.6253356933594,216.6000061035156,1.0,0.1148825065274151,0.0,1.0,0.9817232375979112,0.0,4.5470428466796875,2956.0,3629.0,6585.0,28.47262191772461,59.48126983642578,87.95389175415039,29942.277145385742,1.879538917541504,56277.67517456603,6585,6585,757,6465,0,0,71,el canton del san pablo,choco,unico,False,0,0,0,0,,,,,,,1,
76670,SAN PEDRO,VALLE DEL CAUCA,202.128604639,206,celdas,6.800000190734863,6.272329807281494,5.599999904632568,29.959999084472656,522.957275390625,187.0,0.7427184466019418,0.0,0.0,1.0,0.3689320388349514,0.0,2.167387008666992,8466.0,8778.0,17244.0,4.339777946472168,45.78362655639648,50.12340450286865,37374.42157745361,1.5012340450286863,56107.75408532811,12807,17244,0,6362,0,0,72,san pedro,valle del cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
05615,RIONEGRO,ANTIOQUIA,195.910972272,199,celdas,6.0,5.546231746673584,4.900000095367432,12.380000114440918,400.0079956054687,233.1000061035156,0.0050251256281407,0.0,0.0,0.7035175879396985,0.0,0.0,0.3013801276683807,98864.0,57439.0,156303.0,2.003730297088623,16.546525955200195,18.55025625228882,47106.618094950914,1.185502562522888,55845.01646335136,785,109962,0,0,0,0,73,rionegro,antioquia,nombre_repetido,True,0,0,0,0,,,,,,,1,
19845,VILLA RICA,CAUCA,81.5490176732,78,celdas,6.300000190734863,6.149999618530273,5.900000095367432,15.369999885559082,224.8333282470703,190.1999969482422,0.9871794871794872,0.0,0.0,1.0,0.0,0.0,1.433488368988037,16186.0,7723.0,23909.0,2.170179605484009,57.548789978027344,59.71896958351135,34273.27341413498,1.5971896958351135,54740.91913959593,23602,23909,0,0,0,0,74,villa rica,cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
05034,ANDES,ANTIOQUIA,402.465966314,402,celdas,6.5,5.875124454498291,5.5,29.09000015258789,777.5492553710938,474.7999877929687,0.3432835820895522,0.0,0.0,1.0,0.0024875621890547,0.0,0.7773627042770386,22394.0,23042.0,45436.0,2.3594954013824463,52.54792785644531,54.90742325782776,35320.251831531525,1.5490742325782776,54713.6920004012,15597,45436,0,113,0,0,75,andes,antioquia,unico,False,0,0,0,0,,,,,,,1,
27160,CÉRTEGUI,CHOCÓ,423.367304096,422,celdas,7.099999904632568,6.946682929992676,6.099999904632568,36.20000076293945,317.1054382324219,218.0,1.0,0.5616113744075829,0.0,1.0,0.9928909952606636,0.0,5.305913925170898,3455.0,2608.0,6063.0,30.708091735839844,39.306358337402344,70.01445007324219,32169.756128311157,1.7001445007324218,54693.233971451344,6063,6063,3405,6020,0,0,76,certegui,choco,unico,False,1,1,1,0,,,,,,,1,
05001,MEDELLÍN,ANTIOQUIA,374.834004538,380,celdas,5.800000190734863,4.823157787322998,4.199999809265137,9.531999588012695,726.828125,300.1000061035156,0.0,0.0,0.0,0.0447368421052631,0.0,0.0,0.018711507320404,2478217.0,48578.0,2526795.0,2.024744749069214,12.979388236999512,15.004132986068726,47280.14313966036,1.1500413298606873,54374.11869233865,0,113041,0,0,0,0,77,medellin,antioquia,unico,False,48,32,47,1,,,,,,,1,
66572,PUEBLO RICO,RISARALDA,613.767813188,620,celdas,6.800000190734863,6.218387126922607,5.900000095367432,35.209999084472656,788.5924682617188,414.3999938964844,0.9983870967741936,0.0,0.0,1.0,0.1161290322580645,0.0,1.6985725164413452,3657.0,14887.0,18544.0,36.3548698425293,33.84763717651367,70.20250701904297,31498.328744888306,1.7020250701904298,53610.94519289975,18514,18544,0,2153,0,0,78,pueblo rico,risaralda,unico,False,0,0,0,0,,,,,,,1,
66075,BALBOA,RISARALDA,119.485984872,119,celdas,7.599999904632568,6.913444995880127,6.400000095367432,41.099998474121094,612.9403076171875,209.3000030517578,1.0,0.3529411764705882,0.0,1.0,0.9915966386554622,0.1428571428571428,5.347308158874512,1738.0,4863.0,6601.0,8.548083305358887,40.10056686401367,48.64865016937256,35297.58115673065,1.4864865016937256,52469.37793191892,6601,6601,2330,6546,0,943,79,balboa,risaralda,nombre_repetido,True,0,0,0,0,,,,,,,1,
25307,GIRARDOT,CUNDINAMARCA,130.15668066,132,celdas,6.099999904632568,5.53636360168457,4.900000095367432,15.859999656677246,504.8666687011719,225.6999969482422,0.1666666666666666,0.0,0.0,0.553030303030303,0.0,0.0,0.3816681206226349,100704.0,3622.0,104326.0,5.963433265686035,16.480606079101562,22.4440393447876,39817.90835207701,1.224440393447876,48754.65536888864,17388,57695,0,0,0,0,80,girardot,cundinamarca,unico,False,1,1,1,0,,,,,,,1,
27073,BAGADÓ,CHOCÓ,807.454205764,812,celdas,7.0,6.233621120452881,5.699999809265137,36.189998626708984,673.5552368164062,269.79998779296875,0.7253694581280788,0.0098522167487684,0.0,1.0,0.3066502463054187,0.0,1.922951579093933,2513.0,10423.0,12936.0,57.74760437011719,30.591054916381836,88.33865928649902,24875.30162715912,1.8833865928649904,46849.80957806416,9383,12936,127,3967,0,0,81,bagado,choco,unico,False,0,0,0,0,,,,,,,1,
19698,SANTANDER DE QUILICHAO,CAUCA,518.144383004,516,celdas,6.199999809265137,5.238372325897217,4.400000095367432,14.199999809265137,507.1765747070313,197.1000061035156,0.1162790697674418,0.0,0.0,0.3391472868217054,0.0,0.0,0.2492662817239761,60193.0,70575.0,130768.0,9.266938209533691,34.027896881103516,43.29483509063721,32596.05312848091,1.432948350906372,46708.460576513215,15206,44350,0,0,0,0,82,santander de quilichao,cauca,unico,False,2,2,2,0,,,,,,,1,
76828,TRUJILLO,VALLE DEL CAUCA,307.644892852,303,celdas,6.900000095367432,6.14488410949707,5.800000190734863,34.060001373291016,732.1151733398438,254.1000061035156,0.7326732673267327,0.0,0.0,1.0,0.1122112211221122,0.0,1.5116450786590576,10051.0,10007.0,20058.0,9.243072509765623,43.18393325805664,52.427005767822266,30320.576987743378,1.5242700576782229,46216.747633944586,14696,20058,0,2251,0,0,83,trujillo,valle del cauca,unico,False,12,6,10,2,,,,,,,1,
17777,SUPÍA,CALDAS,121.465013868,120,celdas,6.5,5.954167366027832,5.699999809265137,27.239999771118164,779.7666625976562,443.7000122070313,0.4,0.0,0.0,1.0,0.0333333333333333,0.0,0.9774028062820436,16130.0,15644.0,31774.0,2.095306396484375,41.7744255065918,43.86973190307617,31055.99676680565,1.4386973190307617,44680.17928823129,12710,31774,0,1059,0,0,84,supia,caldas,unico,False,0,0,0,0,,,,,,,1,
27425,MEDIO ATRATO,CHOCÓ,1812.93290127,1819,celdas,6.900000095367432,6.223803997039795,5.099999904632568,24.649999618530273,372.2623901367187,191.5,0.7751511819681144,0.0,0.0,0.9444749862561848,0.3227047828477185,0.0,1.9470970630645752,794.0,10547.0,11341.0,90.05186462402344,9.19377613067627,99.2456407546997,22082.027792215347,1.992456407546997,43997.47776623034,8791,10711,0,3660,0,0,85,medio atrato,choco,unico,False,0,0,0,0,,,,,,,1,
76100,BOLÍVAR,VALLE DEL CAUCA,743.572072478,743,celdas,7.099999904632568,6.194346904754639,5.900000095367432,36.810001373291016,755.9143676757812,230.6999969482422,0.8761776581426649,0.0053835800807537,0.0,1.0,0.1749663526244952,0.0,1.684123396873474,5013.0,10945.0,15958.0,6.715588092803955,52.36824417114258,59.08383226394653,26875.2411673069,1.5908383226394651,42754.163579129614,13982,15958,86,2792,0,0,86,bolivar,valle del cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
73275,FLANDES,TOLIMA,96.7971745122,98,celdas,6.199999809265137,6.055102348327637,5.699999809265137,16.329999923706055,259.4459228515625,210.1999969482422,0.9081632653061223,0.0,0.0,1.0,0.0,0.0,1.154335379600525,25209.0,3947.0,29156.0,4.5731706619262695,22.12543487548828,26.69860553741455,33655.802327632904,1.2669860553741454,42641.4322315396,26478,29156,0,0,0,0,87,flandes,tolima,unico,False,0,0,0,0,,,,,,,1,
66045,APÍA,RISARALDA,149.980513703,148,celdas,6.900000095367432,6.398648738861084,6.199999809265137,36.2400016784668,775.2216796875,505.0,1.0,0.0,0.0,1.0,0.3243243243243243,0.0,2.376358985900879,5919.0,6779.0,12698.0,5.264631748199463,35.900306701660156,41.16493844985962,30175.00640296936,1.4116493844985962,42596.529215992894,12698,12698,0,4118,0,0,88,apia,risaralda,corto,True,0,0,0,0,,,,,,,1,
76243,EL ÁGUILA,VALLE DEL CAUCA,187.813135642,189,celdas,7.0,6.475132465362549,6.300000190734863,37.970001220703125,814.3978271484375,537.0999755859375,1.0,0.0052910052910052,0.0,1.0,0.4497354497354497,0.0,2.7050039768218994,2732.0,6432.0,9164.0,13.187702178955078,54.24757385253906,67.43527603149414,24788.656443595886,1.6743527603149415,41504.955340833534,9164,9164,48,4121,0,0,89,el aguila,valle del cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
27580,RÍO IRÓ,CHOCÓ,325.108589755,323,celdas,7.0,6.628792762756348,6.099999904632568,38.369998931884766,530.3368530273438,257.1000061035156,1.0,0.0990712074303405,0.0,1.0,0.7368421052631579,0.0,3.574007749557495,1548.0,4300.0,5848.0,53.73797225952149,39.230201721191406,92.96817398071288,20900.79731941223,1.9296817398071289,40331.88693467957,5848,5848,579,4309,0,0,90,rio iro,choco,unico,False,0,0,0,0,,,,,,,1,
17272,FILADELFIA,CALDAS,192.596108362,192,celdas,7.099999904632568,6.390625,5.900000095367432,32.369998931884766,673.0380249023438,336.0,0.9895833333333334,0.0104166666666666,0.0,1.0,0.3854166666666667,0.0,2.4149653911590576,4180.0,6751.0,10931.0,2.4859426021575928,46.46345138549805,48.94939398765564,26397.98669075966,1.4894939398765563,39319.641200828504,10817,10931,114,4213,0,0,91,filadelfia,caldas,unico,False,0,0,0,0,,,,,,,1,
66318,GUÁTICA,RISARALDA,100.820639054,102,celdas,6.900000095367432,6.286274433135986,6.0,33.869998931884766,718.8019409179688,399.1000061035156,1.0,0.0,0.0,1.0,0.2254901960784313,0.0,1.973814845085144,4058.0,8403.0,12461.0,5.042225360870361,54.048683166503906,59.09090852737427,24595.70678460598,1.5909090852737426,39129.53338235869,12461,12461,0,2810,0,0,92,guatica,risaralda,unico,False,3,1,3,0,,,,,,,1,
76616,RIOFRÍO,VALLE DEL CAUCA,308.084996942,313,celdas,6.900000095367432,6.1297125816345215,5.699999809265137,32.45000076293945,678.40673828125,203.6999969482422,0.6261980830670927,0.0,0.0,1.0,0.1469648562300319,0.0,1.565440058708191,8159.0,8048.0,16207.0,8.451786041259766,45.27468490600586,53.726470947265625,25371.08703148365,1.537264709472656,39002.07673445919,10149,16207,0,2382,0,0,93,riofrio,valle del cauca,unico,False,1,1,1,0,,,,,,,1,
66383,LA CELIA,RISARALDA,92.4736614807,92,celdas,7.0,6.594565391540527,6.300000190734863,38.9900016784668,730.0479125976562,446.3999938964844,1.0,0.0108695652173913,0.0,1.0,0.7282608695652174,0.0,3.285656213760376,3145.0,4555.0,7700.0,12.446958541870115,40.35832214355469,52.805280685424805,25299.552845954895,1.528052806854248,38659.05273841876,7700,7700,84,5608,0,0,94,la celia,risaralda,unico,False,1,1,1,0,,,,,,,1,
63690,SALENTO,QUINDIO,347.281598057,350,celdas,7.199999809265137,6.390857219696045,5.900000095367432,32.150001525878906,747.88916015625,424.2000122070313,0.9828571428571428,0.06,0.0,1.0,0.38,0.0,2.514737606048584,4257.0,6115.0,10372.0,14.058721542358398,27.77202033996582,41.83074188232422,26082.858449935913,1.4183074188232423,36993.5116436606,10194,10372,622,3941,0,0,95,salento,quindio,unico,False,11,4,11,0,,,,,,,1,
19300,GUACHENÉ,CAUCA,100.659337002,101,celdas,6.199999809265137,6.001979827880859,5.5,14.970000267028809,260.02081298828125,206.8000030517578,0.693069306930693,0.0,0.0,1.0,0.0,0.0,1.052159547805786,6520.0,13917.0,20437.0,7.295156955718994,63.113006591796875,70.40816354751587,21502.98467850685,1.704081635475159,36642.84129854723,14164,20437,0,0,0,0,96,guachene,cauca,unico,False,0,0,0,0,,,,,,,1,
76233,DAGUA,VALLE DEL CAUCA,916.607613682,923,celdas,6.300000190734863,5.6314191818237305,5.199999809265137,20.31999969482422,761.2608642578125,391.1000061035156,0.0780065005417118,0.0,0.0,0.8223185265438786,0.0,0.0,0.380710631608963,13529.0,46509.0,60038.0,13.58042049407959,42.50650405883789,56.08692455291748,22857.10490053892,1.5608692455291748,35676.952081085394,4683,49370,0,0,0,0,97,dagua,valle del cauca,unico,False,1,1,1,0,,,,,,,1,
76563,PRADERA,VALLE DEL CAUCA,356.732011846,360,celdas,6.400000095367432,5.514166831970215,5.0,18.459999084472656,641.4358520507812,237.8999938964844,0.2833333333333333,0.0,0.0,0.4361111111111111,0.0,0.0,0.5308122038841248,44163.0,5904.0,50067.0,6.920616626739502,22.23756980895996,29.158186435699463,26576.17461186647,1.2915818643569947,34325.30515267153,14186,21835,0,0,0,0,98,pradera,valle del cauca,unico,False,0,0,0,0,,,,,,,1,
66456,MISTRATÓ,RISARALDA,564.743480197,565,celdas,6.599999904632568,6.064955711364746,5.800000190734863,31.5,806.8658447265625,506.6000061035156,0.6973451327433628,0.0,0.0,1.0,0.0247787610619469,0.0,1.229093313217163,4715.0,13800.0,18515.0,20.09207534790039,30.417625427246097,50.50970077514648,22756.662694215775,1.505097007751465,34250.98492747355,12911,18515,0,459,0,0,99,mistrato,risaralda,unico,False,0,0,0,0,,,,,,,1,
05266,ENVIGADO,ANTIOQUIA,79.5275859408,80,celdas,6.0,5.316249847412109,4.900000095367432,9.517000198364258,676.9837646484375,396.6000061035156,0.0125,0.0,0.0,0.2875,0.0,0.0,0.1184752732515335,257546.0,10835.0,268381.0,0.6902108192443848,6.636229515075684,7.326440334320068,31796.512310519814,1.0732644033432006,34126.06481334478,3355,77160,0,0,0,0,100,envigado,antioquia,unico,False,0,0,0,0,,,,,,,1,
76890,YOTOCO,VALLE DEL CAUCA,327.686397496,329,celdas,6.800000190734863,6.047720432281494,5.5,30.209999084472656,622.1775512695312,206.3999938964844,0.5714285714285714,0.0,0.0,1.0,0.1124620060790273,0.0,1.316224217414856,9223.0,7620.0,16843.0,7.336799621582031,37.6275749206543,44.96437454223633,22169.16449391842,1.4496437454223634,32137.39064984837,9625,16843,0,1894,0,0,101,yotoco,valle del cauca,unico,False,2,1,2,0,,,,,,,1,
73504,ORTEGA,TOLIMA,953.804324558,957,celdas,6.199999809265137,5.653814315795898,5.099999904632568,18.690000534057617,574.7561645507812,241.8999938964844,0.2528735632183908,0.0,0.0,0.6781609195402298,0.0,0.0,0.5056355595588684,7756.0,28848.0,36604.0,14.552396774291992,57.75350189208984,72.30589866638184,18508.28402209282,1.7230589866638184,31890.865111993393,9256,24823,0,0,0,0,102,ortega,tolima,unico,False,6,5,6,0,,,,,,,1,
