divipola,municipio,departamento,mmi_max,vs30_medio,pob_total,pob_cabecera,pob_rural,def_cualitativo,desliz_max,desliz_media,desliz_km2,desliz_frac,licuef_max,licuef_media,licuef_km2,licuef_frac,pob_rural_desliz,pob_licuef
25777,SUPATÁ,CUNDINAMARCA,4.800000190734863,777.1554565429688,5592.0,2152.0,3440.0,31.366119384765625,0.0017,0.0006185761047463174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25779,SUSA,CUNDINAMARCA,5.300000190734863,622.450927734375,6601.0,2778.0,3823.0,34.72931671142578,0.0007,0.00043735368956743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25781,SUTATAUSA,CUNDINAMARCA,4.900000095367432,650.1890869140625,7004.0,2821.0,4183.0,30.64320373535156,0.0007,0.0005376847290640393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25785,TABIO,CUNDINAMARCA,4.699999809265137,624.019775390625,23125.0,8558.0,14567.0,33.016700744628906,0.0007,0.00044272533711852373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25793,TAUSA,CUNDINAMARCA,5.0,638.4147338867188,8658.0,2225.0,6433.0,38.97732925415039,0.0007,0.0005305460300712212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25797,TENA,CUNDINAMARCA,5.099999904632568,785.6692504882812,11534.0,1623.0,9911.0,34.16775131225586,0.0015,0.0006262773722627736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25799,TENJO,CUNDINAMARCA,5.5,412.1899108886719,25385.0,12387.0,12998.0,22.963895797729492,0.001,0.00015312934631432547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25805,TIBACUY,CUNDINAMARCA,5.199999809265137,805.4117431640625,4222.0,815.0,3407.0,46.294185638427734,0.0016,0.000639937106918239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25807,TIBIRITA,CUNDINAMARCA,4.599999904632568,804.4776000976562,3384.0,792.0,2592.0,58.09334564208984,0.0007,0.0005130639097744361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25815,TOCAIMA,CUNDINAMARCA,6.0,572.044921875,16083.0,10691.0,5392.0,39.59677505493164,0.0031,0.000516243213897937,0.0,0.0,0.0864,0.003290086206896552,0.0,0.0,0.0,0.0
25817,TOCANCIPÁ,CUNDINAMARCA,5.099999904632568,482.8319091796875,50587.0,23617.0,26970.0,50.68651580810547,0.0008,0.00024213197969543145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25823,TOPAIPÍ,CUNDINAMARCA,5.300000190734863,591.3903198242188,3935.0,980.0,2955.0,55.22184371948242,0.0018,0.0006624029574861367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25839,UBALÁ,CUNDINAMARCA,4.400000095367432,773.0148315429688,7908.0,2083.0,5825.0,77.718505859375,0.0019,0.000529969481180061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25841,UBAQUE,CUNDINAMARCA,4.400000095367432,790.3720092773438,6923.0,1684.0,5239.0,50.08749008178711,0.0009,0.0005756689791873141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,5.199999809265137,537.3085327148438,48587.0,38660.0,9927.0,22.105262756347656,0.0008,0.00035420560747663547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25845,UNE,CUNDINAMARCA,4.800000190734863,735.9352416992188,6630.0,3954.0,2676.0,41.015625,0.0015,0.0005778653113087674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25851,ÚTICA,CUNDINAMARCA,5.400000095367432,644.2084350585938,4344.0,2706.0,1638.0,48.36165237426758,0.0022,0.0007193883439122906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25862,VERGARA,CUNDINAMARCA,5.099999904632568,723.5859375,6648.0,1674.0,4974.0,66.27348327636719,0.0013,0.0006490246595509752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25867,VIANÍ,CUNDINAMARCA,5.199999809265137,756.0476684570312,4676.0,1916.0,2760.0,44.72602844238281,0.0013,0.0006903739061256962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25871,VILLAGÓMEZ,CUNDINAMARCA,4.900000095367432,715.5808715820312,1605.0,680.0,925.0,45.85987091064453,0.0011,0.0006220168067226891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25873,VILLAPINZÓN,CUNDINAMARCA,4.599999904632568,616.3156127929688,18305.0,8220.0,10085.0,39.365352630615234,0.0007,0.0005039312617702448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25875,VILLETA,CUNDINAMARCA,5.300000190734863,711.1626586914062,29687.0,21584.0,8103.0,26.094831466674805,0.0021,0.0006489401968205904,0.0,0.0,0.004,1.2048192771084337e-05,0.0,0.0,0.0,0.0
25878,VIOTÁ,CUNDINAMARCA,5.400000095367432,742.0950927734375,13496.0,5292.0,8204.0,34.90245819091797,0.0027,0.0006437119406936721,0.0,0.0,0.0043,1.82010582010582e-05,0.0,0.0,0.0,0.0
25885,YACOPÍ,CUNDINAMARCA,5.699999809265137,674.736328125,10779.0,3433.0,7346.0,27.229339599609375,0.0024,0.0006135378459486495,0.0,0.0,0.2061,0.0008075881961393389,0.21305154300130294,0.00022187708009762592,0.0,2.0
25898,ZIPACÓN,CUNDINAMARCA,5.0,752.5726318359375,4649.0,1591.0,3058.0,39.67948532104492,0.0014,0.0006375494071146245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25899,ZIPAQUIRÁ,CUNDINAMARCA,5.0,615.3253784179688,169869.0,134116.0,35753.0,22.261510848999023,0.0008,0.00045664660831509844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27001,QUIBDÓ,CHOCÓ,7.800000190734863,464.4021606445313,143332.0,122692.0,20640.0,63.23115921020508,0.1184,0.0008789074124684946,0.1597886572509772,4.55497859160062e-05,0.4392,0.04907583004552352,358.35269532819154,0.10209408194233688,1.0,14633.0
27025,ALTO BAUDÓ,CHOCÓ,6.900000095367432,474.02093505859375,29358.0,3149.0,26209.0,2.9959895610809326,0.016,0.0010948203647337341,0.0,0.0,0.4157,0.016772720649458783,56.45865889534528,0.0275811823480433,0.0,810.0
27050,ATRATO,CHOCÓ,7.5,293.64764404296875,6532.0,2987.0,3545.0,61.899314880371094,0.0041,0.0003785181438867113,0.0,0.0,0.4174,0.09316659919028339,78.61601936748079,0.1867408906882591,0.0,1220.0
27073,BAGADÓ,CHOCÓ,7.0,673.5552368164062,12936.0,2513.0,10423.0,30.591054916381836,0.1285,0.002197255936675462,0.4793659717529316,0.0005936675461741425,0.2885,0.0035643781357274887,4.261030860026059,0.0052812252442566675,6.0,68.0
27075,BAHÍA SOLANO,CHOCÓ,6.099999904632568,591.0133666992188,10943.0,6573.0,4370.0,26.514240264892575,0.0081,0.000619418632356445,0.0,0.0,0.3853,0.012149714149595045,25.140082074153746,0.0281086231538828,0.0,308.0
27077,BAJO BAUDÓ,CHOCÓ,6.900000095367432,386.8679809570313,35053.0,7317.0,27736.0,19.827587127685547,0.0147,0.0008311285300118114,0.0,0.0,0.4292,0.05665552009818963,419.7115397125668,0.12089598036207426,0.0,4238.0
27099,BOJAYÁ,CHOCÓ,6.199999809265137,427.9884338378906,13290.0,1000.0,12290.0,10.12569808959961,0.017,0.0005450269073419651,0.0,0.0,0.4056,0.029438621296567907,224.34327478037198,0.06177764740393077,0.0,821.0
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,7.0,320.6253356933594,6585.0,2956.0,3629.0,59.48126983642578,0.004,0.0005378662554324969,0.0,0.0,0.3903,0.07073153456998313,43.03641168626319,0.1135469364811692,0.0,748.0
27150,CARMEN DEL DARIÉN,CHOCÓ,5.699999809265137,339.5155334472656,21673.0,2204.0,19469.0,4.305008411407471,0.0017,0.0002151493872364615,0.0,0.0,0.0943,1.0674157303370785e-05,0.0,0.0,0.0,0.0
27160,CÉRTEGUI,CHOCÓ,7.099999904632568,317.1054382324219,6063.0,3455.0,2608.0,39.306358337402344,0.0059,0.0009168303121852971,0.0,0.0,0.3916,0.08130351229302558,42.823360143261894,0.10085298544907174,0.0,611.0
27205,CONDOTO,CHOCÓ,7.0,465.525390625,12620.0,9710.0,2910.0,64.79312896728516,0.1731,0.0022474128105767037,0.2663144287516287,0.0005698655117392296,0.4023,0.043337670609645135,34.08824688020847,0.07279344858962693,2.0,919.0
27245,EL CARMEN DE ATRATO,CHOCÓ,6.699999809265137,731.6802978515625,8768.0,2543.0,6225.0,43.030033111572266,0.1371,0.0015684855091048988,0.6391546290039088,0.0007694280584765325,0.0921,0.00033480379584508845,0.0,0.0,5.0,0.0
27250,EL LITORAL DEL SAN JUAN,CHOCÓ,6.900000095367432,406.0204772949219,27635.0,1741.0,25894.0,8.002481460571289,0.0652,0.0006690398078065665,0.0,0.0,0.4424,0.078549894018508,672.1776181691108,0.16310810112185287,0.0,4507.0
27361,ISTMINA,CHOCÓ,7.0,312.5339660644531,36717.0,26467.0,10250.0,66.87265014648438,0.0106,0.0005703819395144114,0.0,0.0,0.4262,0.06151204997160703,177.25888377708404,0.09449176604202159,0.0,3469.0
27372,JURADÓ,CHOCÓ,5.199999809265137,512.1989135742188,8761.0,3021.0,5740.0,14.17244815826416,0.0009,0.0004797746119498192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27413,LLORÓ,CHOCÓ,7.099999904632568,484.8683166503906,10485.0,3428.0,7057.0,41.47982025146485,0.067,0.001493649289099526,0.0,0.0,0.3859,0.044509426333080616,60.71968975537134,0.07202426080363912,0.0,755.0
27425,MEDIO ATRATO,CHOCÓ,6.900000095367432,372.2623901367187,11341.0,794.0,10547.0,9.19377613067627,0.0073,0.00045257080738042067,0.0,0.0,0.4399,0.10107761316872428,424.18562211559413,0.2340975896531452,0.0,2655.0
27430,MEDIO BAUDÓ,CHOCÓ,6.900000095367432,338.6468200683594,17617.0,2307.0,15310.0,13.290938377380373,0.0226,0.0010742040816326532,0.0,0.0,0.4203,0.06457471604169908,184.92873932513095,0.13505523572428815,0.0,2379.0
27450,MEDIO SAN JUAN,CHOCÓ,7.0,299.28204345703125,11296.0,2632.0,8664.0,40.41339874267578,0.0059,0.00032664198325820995,0.0,0.0,0.4269,0.1241781310211946,177.68498686308666,0.2678227360308285,0.0,3025.0
27491,NÓVITA,CHOCÓ,7.0,486.6629333496094,10016.0,3721.0,6295.0,37.76041793823242,0.0486,0.0012457465424781258,0.0,0.0,0.4202,0.06268680524175327,132.30500820380914,0.140307275192047,0.0,1405.0
27495,NUQUÍ,CHOCÓ,6.300000190734863,532.592529296875,18970.0,1332.0,17638.0,36.5217399597168,0.0103,0.0008495452478399272,0.0,0.0,0.4042,0.013626529376135675,18.10938115511075,0.0257419745608722,0.0,488.0
27580,RÍO IRÓ,CHOCÓ,7.0,530.3368530273438,5848.0,1548.0,4300.0,39.230201721191406,0.1461,0.002427785983915969,0.5326288575032574,0.0016412276382734286,0.385,0.025777667984189723,13.635298752083388,0.04216073781291173,7.0,247.0
27600,RÍO QUITO,CHOCÓ,7.699999809265137,330.4596252441406,8477.0,2190.0,6287.0,31.615461349487305,0.0068,0.0006794326241134752,0.0,0.0,0.4299,0.0989782834453268,159.3625541649746,0.22846670739156993,0.0,1937.0
27615,RIOSUCIO,CHOCÓ,5.400000095367432,368.4631042480469,30386.0,14861.0,15525.0,10.769230842590332,0.0013,0.00025221484254073673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27660,SAN JOSÉ DEL PALMAR,CHOCÓ,6.900000095367432,791.0453491210938,5136.0,1163.0,3973.0,27.183191299438477,0.2164,0.003997465965763581,10.812365807316125,0.00684054454778272,0.0307,4.56029134070677e-05,0.0,0.0,27.0,0.0
27745,SIPÍ,CHOCÓ,7.0,622.0708618164062,3378.0,712.0,2666.0,40.65244674682617,0.0411,0.0015267171956418757,0.0,0.0,0.4306,0.032429662738724094,131.8789051178065,0.08384125694162264,0.0,283.0
27787,TADÓ,CHOCÓ,7.0,610.12109375,19486.0,11436.0,8050.0,61.4310302734375,0.1731,0.002744625576894447,1.438097915258795,0.002009825815096025,0.329,0.014609001490312966,9.800370978059934,0.013710879284649776,16.0,267.0
27800,UNGUÍA,CHOCÓ,5.0,202.88438415527344,12481.0,3422.0,9059.0,30.309795379638672,0.0006,1.3780918727915193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27810,UNIÓN PANAMERICANA,CHOCÓ,7.0,284.37872314453125,7322.0,3033.0,4289.0,69.52191162109375,0.0036,0.00037039139527935463,0.0,0.0,0.3803,0.06647358943577432,7.2437524620443,0.04081632653061224,0.0,299.0
41001,NEIVA,HUILA,5.699999809265137,644.3615112304688,408218.0,382081.0,26137.0,16.615304946899414,0.0038,0.0005667955290360535,0.0,0.0,0.0785,9.686868686868685e-05,0.0,0.0,0.0,0.0
41006,ACEVEDO,HUILA,4.300000190734863,669.6006469726562,26282.0,4824.0,21458.0,66.88213348388672,0.0006,0.0005330250481695568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41013,AGRADO,HUILA,5.0,545.904052734375,9401.0,6077.0,3324.0,47.65655899047851,0.0008,0.00045375463233859957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41016,AIPE,HUILA,5.900000095367432,574.5233154296875,17510.0,11500.0,6010.0,39.539432525634766,0.0027,0.0005532269955096843,0.0,0.0,0.1525,0.0035488490364025695,0.0,0.0,0.0,0.0
41020,ALGECIRAS,HUILA,4.699999809265137,817.0773315429688,22750.0,11063.0,11687.0,46.29049301147461,0.0007,0.000530109670987039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41026,ALTAMIRA,HUILA,4.599999904632568,592.1470336914062,4825.0,2698.0,2127.0,35.349853515625,0.0006,0.00039997051886792457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41078,BARAYA,HUILA,5.5,697.116455078125,8137.0,3849.0,4288.0,47.008548736572266,0.0012,0.0005629845882273066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41132,CAMPOALEGRE,HUILA,5.5,588.21142578125,31970.0,24372.0,7598.0,36.7369384765625,0.0009,0.0003807035755478661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41206,COLOMBIA,HUILA,5.099999904632568,796.6426391601562,7761.0,2256.0,5505.0,59.454627990722656,0.0055,0.00058791652642208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41244,ELÍAS,HUILA,4.300000190734863,723.973388671875,4821.0,1628.0,3193.0,46.45161437988281,0.0008,0.0005374253483742535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41298,GARZÓN,HUILA,4.900000095367432,713.5408935546875,76970.0,41201.0,35769.0,35.24250030517578,0.0007,0.0004940165667959112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41306,GIGANTE,HUILA,5.0,698.8021850585938,23353.0,9334.0,14019.0,46.166622161865234,0.0007,0.0005103129973474801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41319,GUADALUPE,HUILA,4.5,726.3784790039062,18602.0,5587.0,13015.0,52.72459411621094,0.0007,0.0004880581072420423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41349,HOBO,HUILA,5.300000190734863,608.71728515625,8175.0,6302.0,1873.0,42.1444206237793,0.0008,0.0004650868007715624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41357,ÍQUIRA,HUILA,5.0,760.6527709960938,9857.0,2771.0,7086.0,57.609500885009766,0.0019,0.0005997604073075772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41359,ISNOS,HUILA,4.800000190734863,593.4386596679688,26820.0,6520.0,20300.0,37.28108978271485,0.0009,0.00047991909852643753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41378,LA ARGENTINA,HUILA,4.699999809265137,688.2462158203125,14169.0,5331.0,8838.0,43.891170501708984,0.0012,0.0005334783913565426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41396,LA PLATA,HUILA,4.900000095367432,685.5167236328125,69514.0,29206.0,40308.0,44.83430862426758,0.001,0.000527910330361825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41483,NÁTAGA,HUILA,4.699999809265137,773.3269653320312,7143.0,2922.0,4221.0,53.16520690917969,0.0008,0.0005615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41503,OPORAPA,HUILA,4.5,701.3448486328125,12490.0,2452.0,10038.0,68.16846466064453,0.0007,0.0005353264604810997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41518,PAICOL,HUILA,4.900000095367432,661.3541870117188,7856.0,3306.0,4550.0,45.48192596435547,0.0008,0.0005291442824251727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41524,PALERMO,HUILA,5.599999904632568,580.7654418945312,26662.0,12650.0,14012.0,47.93085861206055,0.0023,0.0004954043118545805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41530,PALESTINA,HUILA,4.0,762.022216796875,12014.0,1809.0,10205.0,56.39651870727539,0.0006,0.0005285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41548,PITAL,HUILA,4.699999809265137,692.8656005859375,14869.0,5285.0,9584.0,50.730125427246094,0.0007,0.0005333609729132117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41551,PITALITO,HUILA,5.0,627.1033325195312,145949.0,85877.0,60072.0,32.497718811035156,0.0006,0.00041000443655723155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41615,RIVERA,HUILA,5.400000095367432,646.4282836914062,29544.0,14137.0,15407.0,44.830657958984375,0.001,0.0004332341691457714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41660,SALADOBLANCO,HUILA,4.800000190734863,664.611083984375,10813.0,1875.0,8938.0,54.44900894165039,0.0009,0.0005129080288626732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41668,SAN AGUSTÍN,HUILA,4.800000190734863,698.3140258789062,36348.0,12167.0,24181.0,38.688087463378906,0.001,0.0005186137366099559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41676,SANTA MARÍA,HUILA,5.099999904632568,778.533447265625,10798.0,2574.0,8224.0,66.31511688232422,0.0023,0.0006662836455218007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41770,SUAZA,HUILA,4.400000095367432,718.57666015625,26697.0,5300.0,21397.0,59.82084655761719,0.0006,0.0005032324006643671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41791,TARQUI,HUILA,4.699999809265137,665.2033081054688,19002.0,5952.0,13050.0,58.39167785644531,0.0008,0.0005141278727165587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41797,TESALIA,HUILA,5.199999809265137,604.396484375,12440.0,6171.0,6269.0,46.45140838623047,0.001,0.0004961931155192532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41799,TELLO,HUILA,5.599999904632568,607.3135375976562,12653.0,5621.0,7032.0,52.66904067993164,0.0009,0.0004945406929895245,0.0,0.0,0.0261,4.407392527119325e-05,0.0,0.0,0.0,0.0
41801,TERUEL,HUILA,5.400000095367432,738.0220947265625,8277.0,4408.0,3869.0,46.47108840942383,0.0032,0.0006248725790010193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41807,TIMANÁ,HUILA,4.400000095367432,727.3099975585938,23619.0,8361.0,15258.0,53.52745056152344,0.0007,0.0005080941446613089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41872,VILLAVIEJA,HUILA,5.900000095367432,427.1130676269531,7464.0,2459.0,5005.0,71.46892547607422,0.0013,0.00033444858712715857,0.0,0.0,0.1408,0.005463244514106583,0.0,0.0,0.0,0.0
41885,YAGUARÁ,HUILA,5.400000095367432,517.8296508789062,8074.0,6736.0,1338.0,23.549488067626953,0.0009,0.0004502402306213964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50001,VILLAVICENCIO,META,5.0,410.35931396484375,588645.0,541221.0,47424.0,20.02655601501465,0.0015,0.00013046058091286305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50006,ACACÍAS,META,5.0,573.2974243164062,105704.0,79834.0,25870.0,19.74573516845703,0.0023,0.0002844639468690702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50150,CASTILLA LA NUEVA,META,5.0,288.4381408691406,17986.0,7211.0,10775.0,39.4276237487793,0.0006,8.28500414250207e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50223,CUBARRAL,META,5.099999904632568,758.3308715820312,7467.0,4892.0,2575.0,22.695615768432617,0.0062,0.0005606579250057511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50226,CUMARAL,META,5.099999904632568,331.4803771972656,24830.0,16131.0,8699.0,31.01422882080078,0.0012,3.6493432324386066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50245,EL CALVARIO,META,4.5,869.2723388671875,1924.0,686.0,1238.0,48.60335159301758,0.0023,0.0005848885381732095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50251,EL CASTILLO,META,4.900000095367432,646.7017822265625,8542.0,3204.0,5338.0,36.968955993652344,0.002,0.00037092564776567777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50270,EL DORADO,META,4.800000190734863,626.356201171875,4163.0,1481.0,2682.0,35.67073059082031,0.0007,0.0003031278331822303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50287,FUENTE DE ORO,META,4.900000095367432,288.4081726074219,12962.0,7352.0,5610.0,34.375816345214844,0.0006,2.590136372127779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50313,GRANADA,META,5.0,330.4927978515625,74614.0,62410.0,12204.0,48.13377380371094,0.0006,6.770833333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50318,GUAMAL,META,4.800000190734863,723.7413940429688,16747.0,11215.0,5532.0,21.655628204345703,0.0018,0.0004785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50330,MESETAS,META,5.099999904632568,645.4923095703125,11939.0,4805.0,7134.0,19.337017059326172,0.0049,0.00042254631362275455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50350,LA MACARENA,META,4.900000095367432,410.0496215820313,30255.0,4758.0,25497.0,13.650221824645996,0.0008,8.791851444955051e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50370,URIBE,META,5.199999809265137,650.7120971679688,9770.0,2085.0,7685.0,10.627647399902344,0.0053,0.0004239359286628411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50400,LEJANÍAS,META,4.699999809265137,792.39013671875,12281.0,5079.0,7202.0,29.337366104125977,0.0551,0.0006373716229476026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50573,PUERTO LÓPEZ,META,4.800000190734863,282.6469421386719,32474.0,19547.0,12927.0,36.65456771850586,0.0005,2.1643109540636042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50577,PUERTO LLERAS,META,4.800000190734863,316.79913330078125,10715.0,3983.0,6732.0,38.03125,0.0007,2.8130756410631268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50590,PUERTO RICO,META,4.599999904632568,336.62518310546875,13574.0,6654.0,6920.0,29.381568908691406,0.0006,3.381925961771111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50606,RESTREPO,META,4.800000190734863,507.4525146484375,21850.0,14416.0,7434.0,19.703832626342773,0.0029,0.00021780120040989606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50680,SAN CARLOS DE GUAROA,META,4.900000095367432,276.2037048339844,14929.0,7504.0,7425.0,53.39454650878906,0.0006,3.183456907693354e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50683,SAN JUAN DE ARAMA,META,4.800000190734863,458.0035095214844,9514.0,4575.0,4939.0,33.821136474609375,0.0008,0.00015927686611509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50686,SAN JUANITO,META,4.199999809265137,860.8076171875,1399.0,754.0,645.0,52.48618698120117,0.0047,0.000568914509462693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50689,SAN MARTÍN,META,5.0,333.1062316894531,28531.0,20504.0,8027.0,18.617088317871097,0.0006,4.287795077850327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50711,VISTAHERMOSA,META,4.900000095367432,462.61468505859375,18538.0,7826.0,10712.0,29.453765869140625,0.0014,0.00012898718148090553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52079,BARBACOAS,NARIÑO,4.199999809265137,446.25,65144.0,14633.0,50511.0,31.4830265045166,0.0006,0.0004451562500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52233,CUMBITARA,NARIÑO,4.099999904632568,681.0921020507812,5944.0,1698.0,4246.0,42.9112548828125,0.0006,0.0002088249876053545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52250,EL CHARCO,NARIÑO,5.199999809265137,509.2968444824219,22503.0,7530.0,14973.0,13.12937068939209,0.0011,0.0002731111254656245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52256,EL ROSARIO,NARIÑO,4.099999904632568,783.0096435546875,13025.0,1943.0,11082.0,74.37769317626953,0.0006,0.00020674937965260546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52390,LA TOLA,NARIÑO,5.199999809265137,263.05975341796875,7963.0,3181.0,4782.0,35.15111541748047,0.0006,3.742418376564717e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52405,LEIVA,NARIÑO,4.599999904632568,797.1524047851562,9740.0,3075.0,6665.0,66.19468688964844,0.0009,0.00040784652609747674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52418,LOS ANDES,NARIÑO,4.300000190734863,557.5374755859375,9542.0,4519.0,5023.0,38.77352523803711,0.0007,0.00031732121922626027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52427,MAGÜÍ,NARIÑO,4.699999809265137,350.44287109375,28738.0,8765.0,19973.0,18.652036666870117,0.0008,0.00022480756332045096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52473,MOSQUERA,NARIÑO,5.099999904632568,295.6088562011719,12092.0,5740.0,6352.0,7.460545063018799,0.0008,5.462484281123376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52490,OLAYA HERRERA,NARIÑO,5.099999904632568,252.3582305908203,27248.0,11983.0,15265.0,8.687737464904785,0.0009,1.2352941176470587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52520,FRANCISCO PIZARRO,NARIÑO,4.699999809265137,368.4916076660156,16116.0,6364.0,9752.0,10.98317050933838,0.0007,0.00011237482117310443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52540,POLICARPA,NARIÑO,4.099999904632568,707.1921997070312,9870.0,2669.0,7201.0,56.32490158081055,0.0006,0.0001997804954531201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52621,ROBERTO PAYÁN,NARIÑO,4.800000190734863,266.7757263183594,12505.0,3440.0,9065.0,13.25141143798828,0.0009,0.00011815967389142971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
